respondent;block;trial_nr;sound;salience;arousal;responseTime
90;VA;19;S4;high;S4;684.962589642964
90;VA;20;S1;low;S1;918.106964672916
90;VA;21;S4;high;S4;575.842460268177
90;VA;22;S3;low;S3;969.231766066514
90;VA;23;S2;low;S2;918.766520917416
90;VA;24;S1;high;S1;951.704436680302
90;VA;25;S4;low;S4;1185.36120734643
90;VA;26;S1;high;S1;959.914224105887
90;VA;27;S2;high;S2;751.607014215551
90;VA;28;S1;high;S1;701.3157941401
90;VA;29;S4;low;S4;1327.5666104164
90;VA;30;S2;low;S2;1693.98877304047
90;VA;31;S4;low;S4;976.929552853107
90;VA;32;S3;low;S3;2018.89068912715
90;VO;2;visual only;high;visual only;1018.1274288334
90;VO;3;visual only;low;visual only;985.080081038177
90;VO;4;visual only;low;visual only;2420.62074551359
90;VO;5;visual only;low;visual only;1617.75559629314
90;VO;6;visual only;low;visual only;1253.00257140771
90;VO;7;visual only;high;visual only;849.974340759218
90;VO;8;visual only;high;visual only;1253.30044841394
90;VO;9;visual only;high;visual only;834.807507926598
90;VO;10;visual only;high;visual only;801.574085839093
90;VO;11;visual only;high;visual only;834.944199537858
90;VO;12;visual only;high;visual only;682.307969313115
90;VO;13;visual only;low;visual only;1320.2638856601
90;VO;14;visual only;high;visual only;567.959981737658
90;VO;15;visual only;high;visual only;583.649481879547
90;VO;16;visual only;high;visual only;719.176358543336
90;VO;17;visual only;low;visual only;750.441185664386
90;VO;18;visual only;low;visual only;1751.70894037001
90;VO;19;visual only;low;visual only;1420.28928827494
90;VO;20;visual only;low;visual only;884.993443964049
90;VO;21;visual only;high;visual only;917.945581721142
90;VO;22;visual only;high;visual only;618.029374629259
90;VO;23;visual only;low;visual only;935.136317973956
90;VO;24;visual only;high;visual only;516.951921395957
90;VO;25;visual only;low;visual only;868.333671241999
90;VO;26;visual only;high;visual only;1101.48831782863
90;VO;27;visual only;low;visual only;1368.19559684955
90;VO;28;visual only;high;visual only;918.330767191947
90;VO;30;visual only;low;visual only;1035.06137500517
90;VO;31;visual only;low;visual only;1052.08974075504
90;VO;32;visual only;high;visual only;650.843635667115
91;VA;1;S4;high;S4;952.021804172546
91;VA;2;S3;low;S3;1835.84934589453
91;VA;3;S2;high;S2;1202.18654477503
91;VA;4;S4;high;S4;809.79881901294
91;VA;5;S2;low;S2;1276.27156337257
91;VA;6;S1;high;S1;1001.99920672458
91;VA;7;S2;high;S2;859.913702821359
91;VA;8;S1;low;S1;1335.72035841644
91;VA;9;S2;high;S2;1058.54430259205
91;VA;10;S3;high;S3;917.794697801583
91;VA;11;S2;high;S2;1201.88017480541
91;VA;12;S1;high;S1;876.589824678376
91;VA;13;S3;high;S3;1218.66967913229
91;VA;14;S4;low;S4;2720.35165177658
91;VA;15;S2;low;S2;2186.40405114274
91;VA;16;S1;high;S1;851.563691510819
91;VA;17;S4;low;S4;1160.11273453478
91;VA;18;S2;low;S2;1152.03729073983
91;VA;19;S3;high;S3;843.474815250374
91;VA;20;S2;low;S2;1443.79465677775
91;VA;21;S4;high;S4;735.000122338533
91;VA;22;S1;low;S1;934.013536432758
91;VA;23;S4;low;S4;1560.34736160655
91;VA;24;S3;low;S3;1160.30710469931
91;VA;25;S1;low;S1;1201.90447103232
91;VA;26;S3;low;S3;743.645837297663
91;VA;27;S4;low;S4;2069.42981632892
91;VA;28;S1;high;S1;834.845100296661
91;VA;29;S3;low;S3;1377.14449036866
91;VA;30;S4;high;S4;743.109936825931
91;VA;31;S1;low;S1;1894.51196917798
91;VA;32;S3;high;S3;942.973719676957
91;VO;1;visual only;high;visual only;851.379197789356
91;VO;2;visual only;low;visual only;1485.65256595612
91;VO;3;visual only;low;visual only;1018.44066218473
91;VO;4;visual only;low;visual only;1635.5150451418
91;VO;5;visual only;high;visual only;901.587908621877
91;VO;6;visual only;low;visual only;1084.93458176963
91;VO;7;visual only;high;visual only;801.528017502278
91;VO;8;visual only;high;visual only;650.266231503338
91;VO;9;visual only;low;visual only;700.835238210857
91;VO;10;visual only;low;visual only;1419.29573263042
91;VO;11;visual only;high;visual only;634.892823873088
91;VO;12;visual only;low;visual only;1218.60508644022
91;VO;13;visual only;high;visual only;901.474526152015
91;VO;14;visual only;high;visual only;851.530506275594
91;VO;15;visual only;low;visual only;2086.1758638639
91;VO;16;visual only;high;visual only;834.745940053836
91;VO;17;visual only;low;visual only;1619.03704656288
91;VO;18;visual only;low;visual only;1102.127246093
91;VO;20;visual only;low;visual only;1685.61787949875
91;VO;21;visual only;high;visual only;851.592925842851
91;VO;22;visual only;low;visual only;1402.174574323
91;VO;23;visual only;high;visual only;718.080840539187
91;VO;24;visual only;high;visual only;650.766774080694
91;VO;25;visual only;low;visual only;2102.87312138826
91;VO;26;visual only;low;visual only;851.60003695637
91;VO;27;visual only;high;visual only;667.898993939161
91;VO;28;visual only;low;visual only;784.803105518222
91;VO;29;visual only;high;visual only;601.318160770461
91;VO;30;visual only;high;visual only;635.261811083183
91;VO;31;visual only;high;visual only;751.16641772911
91;VO;32;visual only;low;visual only;1035.06285813637
92;VA;1;S2;high;S2;900.578961707652
92;VA;2;S1;high;S1;910.280275973491
92;VA;3;S4;high;S4;1110.19039957318
92;VA;4;S3;high;S3;901.450268691406
92;VA;5;S1;high;S1;876.510466216132
92;VA;6;S3;high;S3;1035.05454806145
92;VA;7;S2;high;S2;926.574959885329
92;VA;8;S4;high;S4;1143.32988962997
92;VA;9;S1;high;S1;1068.24638368562
92;VA;10;S2;high;S2;1218.70258031413
92;VA;11;S3;high;S3;893.294630455784
92;VA;12;S2;high;S2;892.615520628169
92;VA;13;S4;high;S4;1051.32572585717
92;VA;14;S3;high;S3;859.907437232323
92;VA;15;S2;low;S2;1860.48995458987
92;VA;16;S1;high;S1;1027.39648916759
92;VA;17;S3;low;S3;1118.22593933903
92;VA;18;S4;high;S4;1559.96867164504
92;VA;19;S3;low;S3;1651.66291035712
92;VA;20;S1;low;S1;1485.82876881119
92;VA;21;S2;low;S2;1610.83790438715
92;VA;22;S3;low;S3;2143.76188884489
92;VA;23;S1;low;S1;1319.1750732949
92;VA;24;S4;low;S4;1210.04975785036
92;VA;25;S3;low;S3;1768.72993831057
92;VA;26;S2;low;S2;1743.31685272045
92;VA;27;S4;low;S4;985.380769707263
92;VA;28;S2;low;S2;1569.29744326044
92;VA;29;S1;low;S1;1576.4828119427
92;VA;30;S4;low;S4;1218.26761832926
92;VA;31;S1;low;S1;1426.6802436905
92;VA;32;S4;low;S4;1093.8672714401
92;VO;1;visual only;high;visual only;885.416522622108
92;VO;2;visual only;low;visual only;1751.82034214959
92;VO;3;visual only;high;visual only;616.992361610755
92;VO;4;visual only;high;visual only;801.255503669381
92;VO;5;visual only;low;visual only;1119.01922174729
92;VO;6;visual only;low;visual only;751.912786392495
92;VO;7;visual only;high;visual only;618.033347185701
92;VO;8;visual only;low;visual only;1068.62485199235
92;VO;9;visual only;low;visual only;1335.55015199818
92;VO;10;visual only;high;visual only;650.907948613167
92;VO;11;visual only;high;visual only;835.307782050222
92;VO;12;visual only;high;visual only;684.617314487696
92;VO;13;visual only;high;visual only;734.851684421301
92;VO;14;visual only;low;visual only;1101.32720717229
92;VO;15;visual only;high;visual only;567.691125441343
92;VO;16;visual only;low;visual only;1318.4084573295
92;VO;17;visual only;low;visual only;1168.78149379045
92;VO;18;visual only;low;visual only;1385.40131272748
92;VO;19;visual only;low;visual only;1702.67080958001
92;VO;20;visual only;high;visual only;634.978301357478
92;VO;21;visual only;high;visual only;567.256953567266
92;VO;22;visual only;low;visual only;1451.95249002427
92;VO;23;visual only;low;visual only;968.49586465396
92;VO;24;visual only;low;visual only;835.320028942078
92;VO;25;visual only;low;visual only;735.182350268587
92;VO;26;visual only;low;visual only;900.785578647628
92;VO;27;visual only;high;visual only;868.436803109944
92;VO;28;visual only;low;visual only;1518.15640856512
92;VO;29;visual only;high;visual only;601.475157542154
92;VO;30;visual only;high;visual only;567.529150517657
92;VO;31;visual only;high;visual only;651.214911136776
92;VO;32;visual only;high;visual only;568.18653200753
93;VA;1;S3;high;S3;892.980317235924
93;VA;2;S4;high;S4;826.33390405681
93;VA;3;S2;high;S2;743.264010758139
93;VA;4;S4;high;S4;793.144623166882
93;VA;5;S1;high;S1;834.970334777609
93;VA;6;S2;high;S2;1018.30456370953
93;VA;7;S3;high;S3;683.931166189723
93;VA;8;S4;high;S4;801.423128694296
93;VA;9;S1;high;S1;868.008702411316
93;VA;10;S3;high;S3;901.435810141265
93;VA;11;S1;high;S1;976.748678716831
93;VA;12;S4;high;S4;776.438279193826
93;VA;13;S2;high;S2;985.114295035601
93;VA;14;S3;high;S3;926.759424386546
93;VA;15;S2;high;S2;852.020184393041
93;VA;16;S1;high;S1;801.352017559111
93;VA;17;S3;low;S3;1560.47259573825
93;VA;18;S2;low;S2;885.186156723648
93;VA;19;S1;low;S1;876.421726192348
93;VA;20;S3;low;S3;1210.13023587875
93;VA;21;S4;low;S4;1101.1206303956
93;VA;22;S2;low;S2;943.212731624953
93;VA;23;S4;low;S4;1409.76863633841
93;VA;24;S1;low;S1;1293.16516639665
93;VA;25;S4;low;S4;1485.56683759671
93;VA;26;S1;low;S1;1293.81642444059
93;VA;27;S3;low;S3;959.77586612571
93;VA;28;S2;low;S2;983.842988498509
93;VA;29;S3;low;S3;2511.18852559011
93;VA;30;S1;low;S1;2085.80529643223
93;VA;31;S2;low;S2;1568.67090379819
93;VA;32;S4;low;S4;1068.60966945533
93;VO;1;visual only;high;visual only;1551.76999233663
93;VO;2;visual only;low;visual only;3287.69495268352
93;VO;3;visual only;high;visual only;868.18154156208
93;VO;4;visual only;high;visual only;716.331510106102
93;VO;5;visual only;high;visual only;834.361545741558
93;VO;6;visual only;high;visual only;1034.94473476894
93;VO;7;visual only;high;visual only;817.511004395783
93;VO;8;visual only;low;visual only;1552.13423864916
93;VO;9;visual only;high;visual only;834.762532729656
93;VO;10;visual only;low;visual only;1168.86017750949
93;VO;11;visual only;low;visual only;951.817557681352
93;VO;12;visual only;high;visual only;1117.13680252433
93;VO;13;visual only;low;visual only;801.409894134849
93;VO;14;visual only;low;visual only;1103.0979109928
93;VO;15;visual only;low;visual only;1185.54439814761
93;VO;16;visual only;low;visual only;2369.54568768851
93;VO;17;visual only;high;visual only;749.746568500996
93;VO;18;visual only;low;visual only;1518.86061229743
93;VO;19;visual only;high;visual only;751.408195123076
93;VO;20;visual only;high;visual only;701.478002592921
93;VO;21;visual only;high;visual only;600.857914891094
93;VO;22;visual only;low;visual only;1485.08446803316
93;VO;23;visual only;high;visual only;767.147034639493
93;VO;24;visual only;low;visual only;1301.93493026309
93;VO;25;visual only;low;visual only;2636.52719161473
93;VO;26;visual only;high;visual only;716.357584111392
93;VO;27;visual only;high;visual only;734.926246106625
93;VO;28;visual only;high;visual only;767.435824498534
93;VO;29;visual only;low;visual only;1335.2978406474
93;VO;30;visual only;low;visual only;918.274894589558
93;VO;31;visual only;low;visual only;1301.96614027955
94;VA;1;S4;high;S4;567.82501435373
94;VA;2;S2;high;S2;475.672484142706
94;VA;3;S3;high;S3;467.897666385397
94;VA;4;S1;high;S1;400.318182888441
94;VA;5;S2;high;S2;392.724895966239
94;VA;6;S1;high;S1;467.7402342204
94;VA;7;S4;high;S4;451.390993199311
94;VA;8;S1;high;S1;458.968082559295
94;VA;9;S4;high;S4;426.247477065772
94;VA;10;S1;high;S1;492.866762564518
94;VA;11;S2;high;S2;434.641751926392
94;VA;12;S4;high;S4;534.465396311134
94;VA;13;S2;high;S2;442.757310695015
94;VA;14;S4;low;S4;526.172454701737
94;VA;15;S1;low;S1;552.063427865505
94;VA;16;S2;low;S2;1509.71871986985
94;VA;17;S3;high;S3;417.798486188985
94;VA;18;S2;low;S2;1034.38263083808
94;VA;19;S3;high;S3;484.846808831207
94;VA;20;S1;low;S1;776.317541138269
94;VA;21;S3;high;S3;500.663111335598
94;VA;22;S1;low;S1;1360.48251285683
94;VA;23;S2;low;S2;584.42472468596
94;VA;24;S3;low;S3;509.665189078078
94;VA;25;S4;low;S4;934.859233559109
94;VA;26;S2;low;S2;876.293679582886
94;VA;27;S3;low;S3;951.589116710238
94;VA;28;S1;low;S1;908.672754070722
94;VA;29;S4;low;S4;1151.7006031936
94;VA;30;S3;low;S3;901.473146281205
94;VA;31;S4;low;S4;1077.2908948129
94;VA;32;S3;low;S3;935.34002371598
94;VO;1;visual only;low;visual only;1519.51388409361
94;VO;2;visual only;low;visual only;800.917649641633
94;VO;3;visual only;high;visual only;652.200158918276
94;VO;4;visual only;high;visual only;668.035819660872
94;VO;5;visual only;high;visual only;701.323338784277
94;VO;6;visual only;low;visual only;1451.37677085586
94;VO;7;visual only;low;visual only;734.594265464693
94;VO;8;visual only;high;visual only;684.631974203512
94;VO;9;visual only;low;visual only;1652.65052951872
94;VO;10;visual only;high;visual only;584.579391404986
94;VO;11;visual only;low;visual only;1134.68805328012
94;VO;12;visual only;low;visual only;1419.18594343588
94;VO;13;visual only;high;visual only;535.162680549547
94;VO;14;visual only;low;visual only;534.84900132753
94;VO;15;visual only;low;visual only;900.947713991627
94;VO;16;visual only;low;visual only;1268.33037752658
94;VO;17;visual only;high;visual only;584.580576512963
94;VO;18;visual only;high;visual only;601.192928850651
94;VO;19;visual only;high;visual only;467.513863695785
94;VO;20;visual only;high;visual only;518.211760325357
94;VO;21;visual only;high;visual only;617.981478571892
94;VO;22;visual only;low;visual only;1101.72962048091
94;VO;23;visual only;low;visual only;1835.8245275449
94;VO;24;visual only;low;visual only;1468.35455531254
94;VO;25;visual only;low;visual only;1485.43663602322
94;VO;26;visual only;high;visual only;567.387483548373
94;VO;27;visual only;high;visual only;468.358505982906
94;VO;28;visual only;high;visual only;584.646946983412
94;VO;29;visual only;low;visual only;1518.80198274739
94;VO;30;visual only;high;visual only;567.51824892126
94;VO;31;visual only;low;visual only;968.534505926073
94;VO;32;visual only;high;visual only;484.461623476818
95;VA;1;S3;high;S3;1035.04829632584
95;VA;2;S4;low;S4;1234.76444440894
95;VA;3;S1;low;S1;1076.85708638746
95;VA;4;S4;low;S4;752.101135789417
95;VA;5;S3;high;S3;717.857975163497
95;VA;6;S4;low;S4;975.681382697076
95;VA;7;S1;high;S1;701.261432142928
95;VA;8;S2;high;S2;725.940345670097
95;VA;9;S3;high;S3;709.849086357281
95;VA;10;S4;high;S4;683.936394983903
95;VA;11;S2;low;S2;1093.77738262992
95;VA;12;S1;low;S1;752.0233085379
95;VA;13;S3;low;S3;1710.91279014945
95;VA;14;S1;low;S1;1218.27437041793
95;VA;15;S2;low;S2;1092.85234566778
95;VA;16;S4;high;S4;817.949432064779
95;VA;17;S1;low;S1;1594.22577766236
95;VA;18;S2;low;S2;2002.94360483531
95;VA;19;S1;high;S1;626.145777874626
95;VA;20;S2;high;S2;668.832395109348
95;VA;21;S3;low;S3;1259.87358030397
95;VA;22;S2;low;S2;1394.11377767101
95;VA;23;S1;high;S1;642.52227160614
95;VA;24;S2;high;S2;700.841481564566
95;VA;25;S4;low;S4;1009.76809882559
95;VA;26;S1;high;S1;617.873975308612
95;VA;27;S3;low;S3;1542.62656788342
95;VA;28;S4;high;S4;576.428444357589
95;VA;29;S3;high;S3;684.675555676222
95;VA;30;S4;high;S4;726.579358102754
95;VA;31;S3;low;S3;1185.29817287344
95;VA;32;S2;high;S2;801.587555557489
95;VO;1;visual only;high;visual only;767.390419729054
95;VO;2;visual only;low;visual only;1451.92572823726
95;VO;3;visual only;high;visual only;651.305876439437
95;VO;4;visual only;low;visual only;1335.67802468315
95;VO;5;visual only;high;visual only;733.957530697808
95;VO;6;visual only;low;visual only;1050.61965435743
95;VO;7;visual only;low;visual only;2803.73609880917
95;VO;8;visual only;low;visual only;2186.37511110865
95;VO;9;visual only;low;visual only;717.467654496431
95;VO;10;visual only;high;visual only;884.813827229664
95;VO;11;visual only;high;visual only;633.479901123792
95;VO;12;visual only;high;visual only;566.665481543168
95;VO;13;visual only;high;visual only;519.401481375098
95;VO;14;visual only;high;visual only;1001.0698272381
95;VO;15;visual only;high;visual only;817.33412342146
95;VO;16;visual only;low;visual only;1235.22567912005
95;VO;17;visual only;high;visual only;584.534123307094
95;VO;18;visual only;low;visual only;1318.39565420523
95;VO;19;visual only;low;visual only;1151.71990101226
95;VO;20;visual only;low;visual only;1535.46034567989
95;VO;21;visual only;high;visual only;717.68928389065
95;VO;22;visual only;high;visual only;618.406716035679
95;VO;23;visual only;high;visual only;817.428543232381
95;VO;24;visual only;low;visual only;1118.01837035455
95;VO;25;visual only;high;visual only;785.320691298693
95;VO;26;visual only;low;visual only;1018.98153079674
95;VO;27;visual only;low;visual only;1418.70261728764
95;VO;28;visual only;low;visual only;1034.95348151773
95;VO;29;visual only;high;visual only;834.106864174828
95;VO;30;visual only;low;visual only;1168.40375307947
95;VO;31;visual only;high;visual only;668.404938420281
95;VO;32;visual only;low;visual only;1100.86360503919
96;VA;1;S1;low;S1;1351.73856443726
96;VA;2;S2;high;S2;525.967356050387
96;VA;3;S1;high;S1;559.032574761659
96;VA;4;S3;low;S3;1936.0414101975
96;VA;5;S1;low;S1;1643.67774093989
96;VA;6;S3;high;S3;467.744063702412
96;VA;7;S1;high;S1;733.890105970204
96;VA;8;S3;high;S3;667.996507603675
96;VA;9;S2;low;S2;834.313808823936
96;VA;10;S4;low;S4;758.975290926173
96;VA;11;S3;high;S3;616.30949866958
96;VA;12;S1;high;S1;651.980539201759
96;VA;13;S4;high;S4;468.009347096086
96;VA;14;S1;low;S1;1435.23015268147
96;VA;15;S4;low;S4;1810.7800281141
96;VA;16;S1;low;S1;1401.99071215466
96;VA;17;S2;low;S2;1334.87835084088
96;VA;18;S4;low;S4;792.692557675764
96;VA;19;S2;high;S2;575.751751544885
96;VA;20;S3;low;S3;1193.25453182682
96;VA;21;S2;low;S2;1268.81171599962
96;VA;22;S3;high;S3;568.232161458582
96;VA;23;S4;high;S4;699.774222681299
96;VA;24;S2;low;S2;818.249050527811
96;VA;25;S4;low;S4;893.040803843178
96;VA;26;S3;low;S3;1710.45272005722
96;VA;27;S1;high;S1;451.279701199383
96;VA;28;S3;low;S3;676.551355049014
96;VA;29;S2;high;S2;517.83186616376
96;VA;30;S4;high;S4;792.986482963897
96;VA;31;S2;high;S2;576.46404649131
96;VA;32;S4;high;S4;542.518434464
96;VO;3;visual only;high;visual only;1102.23979805596
96;VO;4;visual only;high;visual only;632.908577099442
96;VO;7;visual only;high;visual only;884.465610841289
96;VO;8;visual only;high;visual only;401.516244048253
96;VO;9;visual only;high;visual only;751.247108448297
96;VO;10;visual only;high;visual only;501.314170425758
96;VO;12;visual only;low;visual only;1251.819354482
96;VO;13;visual only;high;visual only;584.542450262234
96;VO;14;visual only;low;visual only;784.569709561765
96;VO;15;visual only;high;visual only;501.168787945062
96;VO;16;visual only;high;visual only;517.432261956856
96;VO;17;visual only;low;visual only;1301.58676230349
96;VO;18;visual only;low;visual only;949.570074910298
96;VO;19;visual only;high;visual only;685.221362393349
96;VO;21;visual only;high;visual only;685.019881464541
